site_code,date,sensor_depth_m,oxygen_ml_l,temperature_c,salinity_psu,lat,lon,deepest_at_site,source
DFOM_48.50_126.20W,2019-07-03 00:00:00+00:00,390.0,1.337,,34.0652,48.51,-126.19,False,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-04 00:00:00+00:00,390.0,1.2695,,34.07315,48.51,-126.19,False,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-05 00:00:00+00:00,390.0,1.313,,34.0658,48.51,-126.19,False,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-04 00:00:00+00:00,395.0,0.8590212765957445,,34.14733617021277,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-05 00:00:00+00:00,395.0,0.8538541666666667,,34.1480875,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-06 00:00:00+00:00,395.0,0.8444999999999999,,34.149462500000006,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-07 00:00:00+00:00,395.0,0.8852708333333332,,34.1432375,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-08 00:00:00+00:00,395.0,0.8989791666666666,,34.141618749999985,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-09 00:00:00+00:00,395.0,0.9498958333333332,,34.134393749999994,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-10 00:00:00+00:00,395.0,0.9878333333333332,,34.126920833333344,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-11 00:00:00+00:00,395.0,0.9475625,,34.13298124999999,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-12 00:00:00+00:00,395.0,1.0246249999999997,,34.12046041666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-13 00:00:00+00:00,395.0,1.0192291666666666,,34.11995208333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-14 00:00:00+00:00,395.0,0.9902708333333332,,34.12533541666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-15 00:00:00+00:00,395.0,1.077125,,34.10895416666666,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-16 00:00:00+00:00,395.0,1.1909583333333331,,34.091599999999985,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-17 00:00:00+00:00,395.0,1.2161458333333333,,34.088895833333325,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-18 00:00:00+00:00,395.0,1.204229166666667,,34.08830625,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-19 00:00:00+00:00,395.0,1.2936458333333334,,34.08063541666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-20 00:00:00+00:00,395.0,1.2672500000000002,,34.08265833333335,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-21 00:00:00+00:00,395.0,1.2632916666666671,,34.08368333333335,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-22 00:00:00+00:00,395.0,1.3521458333333334,,34.072645833333326,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-23 00:00:00+00:00,395.0,1.371583333333333,,34.069802083333336,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-24 00:00:00+00:00,395.0,1.2909166666666667,,34.080722916666666,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-25 00:00:00+00:00,395.0,1.18175,,34.09631875000001,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-26 00:00:00+00:00,395.0,1.1483958333333335,,34.10088125,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-27 00:00:00+00:00,395.0,1.1221875,,34.10356041666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-28 00:00:00+00:00,395.0,1.0597291666666666,,34.11139583333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-29 00:00:00+00:00,395.0,1.0824583333333326,,34.107275000000016,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-30 00:00:00+00:00,395.0,1.078020833333333,,34.10742083333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-05-31 00:00:00+00:00,395.0,1.0705000000000005,,34.11011458333332,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-01 00:00:00+00:00,395.0,1.0242916666666668,,34.115937499999994,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-02 00:00:00+00:00,395.0,1.0169374999999998,,34.115845833333324,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-03 00:00:00+00:00,395.0,0.9605833333333336,,34.125864583333325,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-04 00:00:00+00:00,395.0,0.9628125,,34.12600416666666,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-05 00:00:00+00:00,395.0,1.0021458333333335,,34.1221375,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-06 00:00:00+00:00,395.0,0.9806458333333332,,34.12510833333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-07 00:00:00+00:00,395.0,0.9632083333333332,,34.12685625,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-08 00:00:00+00:00,395.0,0.9179166666666668,,34.13222499999999,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-09 00:00:00+00:00,395.0,0.9280625000000002,,34.12939791666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-10 00:00:00+00:00,395.0,0.9592083333333332,,34.123306250000006,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-11 00:00:00+00:00,395.0,0.9343125,,34.125497916666674,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-12 00:00:00+00:00,395.0,0.909,,34.128225,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-13 00:00:00+00:00,395.0,0.9245625,,34.12498333333334,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-14 00:00:00+00:00,395.0,0.9756458333333332,,34.11690416666665,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-15 00:00:00+00:00,395.0,1.0425833333333336,,34.10692708333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-16 00:00:00+00:00,395.0,1.0016249999999998,,34.11515416666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-17 00:00:00+00:00,395.0,1.0049791666666668,,34.112168749999995,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-18 00:00:00+00:00,395.0,1.0102708333333337,,34.11131458333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-19 00:00:00+00:00,395.0,1.0187499999999998,,34.10945,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-20 00:00:00+00:00,395.0,0.9811875,,34.11537291666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-21 00:00:00+00:00,395.0,0.9462916666666666,,34.12246041666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-22 00:00:00+00:00,395.0,0.9578125000000002,,34.12076249999999,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-23 00:00:00+00:00,395.0,0.9707916666666666,,34.11778541666666,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-24 00:00:00+00:00,395.0,0.958,,34.1207625,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-25 00:00:00+00:00,395.0,1.0034583333333336,,34.109077083333325,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-26 00:00:00+00:00,395.0,1.0556458333333327,,34.10071250000001,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-27 00:00:00+00:00,395.0,1.1253750000000002,,34.08940625,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-28 00:00:00+00:00,395.0,1.186875,,34.0818875,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-29 00:00:00+00:00,395.0,1.1243541666666668,,34.091233333333335,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-06-30 00:00:00+00:00,395.0,1.1376458333333332,,34.08728958333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-01 00:00:00+00:00,395.0,1.0823333333333336,,34.09733333333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-02 00:00:00+00:00,395.0,1.0942083333333328,,34.09419583333335,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-03 00:00:00+00:00,395.0,1.142255319148936,,34.09026808510638,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-04 00:00:00+00:00,395.0,1.1132608695652173,,34.093323913043484,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-05 00:00:00+00:00,395.0,1.1240851063829784,,34.09391914893619,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-06 00:00:00+00:00,395.0,1.0929166666666663,,34.09857500000001,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-07 00:00:00+00:00,395.0,1.113125,,34.09754583333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-08 00:00:00+00:00,395.0,1.0880000000000003,,34.099164583333334,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-09 00:00:00+00:00,395.0,1.0901666666666665,,34.10174166666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-10 00:00:00+00:00,395.0,1.1246458333333336,,34.09540208333334,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-11 00:00:00+00:00,395.0,1.172916666666667,,34.09125208333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-12 00:00:00+00:00,395.0,1.1569583333333333,,34.091754166666675,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-13 00:00:00+00:00,395.0,1.1375625000000007,,34.09346249999999,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-14 00:00:00+00:00,395.0,1.1992083333333334,,34.08448333333334,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-15 00:00:00+00:00,395.0,1.2073958333333337,,34.082518750000006,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-16 00:00:00+00:00,395.0,1.2430208333333337,,34.07937708333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-17 00:00:00+00:00,395.0,1.2569375,,34.07701249999999,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-18 00:00:00+00:00,395.0,1.223458333333333,,34.082368750000015,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-19 00:00:00+00:00,395.0,1.1638333333333335,,34.0902875,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-20 00:00:00+00:00,395.0,1.1600416666666666,,34.090858333333344,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-21 00:00:00+00:00,395.0,1.0812708333333332,,34.103235416666664,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-22 00:00:00+00:00,395.0,1.0737916666666665,,34.10378125,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-23 00:00:00+00:00,395.0,1.0968333333333335,,34.09897708333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-24 00:00:00+00:00,395.0,1.1436041666666663,,34.09202083333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-25 00:00:00+00:00,395.0,1.2153958333333337,,34.0823875,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-26 00:00:00+00:00,395.0,1.1656875000000002,,34.08950624999999,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-27 00:00:00+00:00,395.0,1.1299583333333327,,34.093010416666665,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-28 00:00:00+00:00,395.0,1.1111874999999998,,34.09537916666667,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-29 00:00:00+00:00,395.0,1.0858749999999997,,34.099135416666655,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-30 00:00:00+00:00,395.0,1.055791666666667,,34.10366458333333,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.50_126.20W,2019-07-31 00:00:00+00:00,395.0,1.0659999999999996,,34.10061000000001,48.51,-126.19,True,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-14 00:00:00+00:00,85.0,3.966384615384615,,33.37141282051282,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-15 00:00:00+00:00,85.0,3.8460975609756094,,33.478782926829275,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-16 00:00:00+00:00,85.0,3.816560975609756,,33.53224878048781,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-17 00:00:00+00:00,85.0,3.9478333333333344,,33.49847619047619,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-18 00:00:00+00:00,85.0,4.063404761904763,,33.452457142857135,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-19 00:00:00+00:00,85.0,4.118317073170733,,33.43926341463415,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-20 00:00:00+00:00,85.0,4.131523809523809,,33.42951904761905,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-21 00:00:00+00:00,85.0,4.098813953488373,,33.444139534883725,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-22 00:00:00+00:00,85.0,3.9471627906976736,,33.47966279069767,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-23 00:00:00+00:00,85.0,3.893717391304348,,33.48162391304348,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-24 00:00:00+00:00,85.0,3.8638541666666666,,33.50093958333335,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-25 00:00:00+00:00,85.0,3.8299375,,33.51843958333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-26 00:00:00+00:00,85.0,3.826888888888888,,33.57051555555556,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-27 00:00:00+00:00,85.0,3.714113636363636,,33.62927272727273,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-28 00:00:00+00:00,85.0,3.182454545454546,,33.617270454545455,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-29 00:00:00+00:00,85.0,2.9847073170731706,,33.73878780487805,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-30 00:00:00+00:00,85.0,2.5808048780487804,,33.70039756097559,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-07-31 00:00:00+00:00,85.0,2.911285714285714,,33.60693333333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-01 00:00:00+00:00,85.0,3.538499999999999,,33.635747619047635,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-02 00:00:00+00:00,85.0,3.7166666666666655,,33.68849523809524,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-03 00:00:00+00:00,85.0,3.744744186046512,,33.69878837209303,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-04 00:00:00+00:00,85.0,3.633777777777777,,33.71366444444444,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-05 00:00:00+00:00,85.0,3.571804347826087,,33.711517391304355,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-06 00:00:00+00:00,85.0,3.604062500000001,,33.72430416666666,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-07 00:00:00+00:00,85.0,3.568666666666666,,33.72186041666667,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-08 00:00:00+00:00,85.0,3.618749999999999,,33.6966875,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-09 00:00:00+00:00,85.0,3.60875,,33.67559791666667,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-10 00:00:00+00:00,85.0,3.556291666666666,,33.69200833333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-11 00:00:00+00:00,85.0,3.519416666666666,,33.677097916666675,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-12 00:00:00+00:00,85.0,3.441875,,33.66842916666667,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-13 00:00:00+00:00,85.0,3.2030416666666666,,33.59643958333333,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-14 00:00:00+00:00,85.0,3.577625,,33.54553958333333,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-15 00:00:00+00:00,85.0,3.634291666666667,,33.571541666666675,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-16 00:00:00+00:00,85.0,3.537000000000001,,33.60867708333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-17 00:00:00+00:00,85.0,3.494729166666667,,33.64528958333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-18 00:00:00+00:00,85.0,3.437688888888889,,33.66512444444445,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-19 00:00:00+00:00,85.0,3.448044444444444,,33.67375555555557,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-20 00:00:00+00:00,85.0,3.462829787234042,,33.67600212765957,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-21 00:00:00+00:00,85.0,3.501604166666666,,33.66663333333335,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-22 00:00:00+00:00,85.0,3.5233404255319147,,33.65822127659575,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-23 00:00:00+00:00,85.0,3.4362916666666674,,33.67312708333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-24 00:00:00+00:00,85.0,3.394583333333333,,33.70848125,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-25 00:00:00+00:00,85.0,3.365395833333333,,33.71856458333333,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-26 00:00:00+00:00,85.0,3.2951041666666674,,33.72348749999999,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-27 00:00:00+00:00,85.0,3.193604166666667,,33.75638541666667,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-28 00:00:00+00:00,85.0,3.138687499999999,,33.76563333333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-29 00:00:00+00:00,85.0,3.230416666666666,,33.73503958333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-30 00:00:00+00:00,85.0,3.240729166666666,,33.73639375,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-08-31 00:00:00+00:00,85.0,3.1732127659574467,,33.73693404255321,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-01 00:00:00+00:00,85.0,2.9956382978723406,,33.726,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-02 00:00:00+00:00,85.0,2.9038958333333342,,33.72547083333333,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-03 00:00:00+00:00,85.0,3.140125,,33.74797708333333,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-04 00:00:00+00:00,85.0,3.187833333333334,,33.75446875,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-05 00:00:00+00:00,85.0,3.3705833333333337,,33.76026250000001,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-06 00:00:00+00:00,85.0,3.466395833333334,,33.74086666666667,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-07 00:00:00+00:00,85.0,3.365125,,33.75575833333333,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-08 00:00:00+00:00,85.0,3.0882500000000004,,33.754112500000005,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-09 00:00:00+00:00,85.0,2.9984583333333346,,33.775416666666665,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-10 00:00:00+00:00,85.0,2.9565624999999995,,33.77533958333332,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-11 00:00:00+00:00,85.0,3.0045416666666664,,33.796187499999995,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-12 00:00:00+00:00,85.0,3.078708333333333,,33.79159583333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-13 00:00:00+00:00,85.0,3.04925,,33.791418750000005,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-14 00:00:00+00:00,85.0,3.0325625,,33.79343124999998,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-15 00:00:00+00:00,85.0,2.860812500000001,,33.809558333333335,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-16 00:00:00+00:00,85.0,2.9014166666666656,,33.81845208333332,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-17 00:00:00+00:00,85.0,3.072191489361702,,33.80829787234042,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-18 00:00:00+00:00,85.0,3.192837209302325,,33.7809976744186,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-19 00:00:00+00:00,85.0,3.1858,,33.77045111111112,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-20 00:00:00+00:00,85.0,3.214617021276596,,33.75929148936171,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-21 00:00:00+00:00,85.0,3.1740416666666667,,33.69901874999999,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-22 00:00:00+00:00,85.0,3.0963125000000007,,33.681574999999995,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-23 00:00:00+00:00,85.0,3.083604166666668,,33.64611875000001,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-24 00:00:00+00:00,85.0,3.3396875,,33.67211666666665,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-25 00:00:00+00:00,85.0,3.329416666666667,,33.67118125,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-26 00:00:00+00:00,85.0,3.292458333333333,,33.67995416666666,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-27 00:00:00+00:00,85.0,3.341791666666666,,33.75164375000001,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-28 00:00:00+00:00,85.0,3.262687499999999,,33.753006249999984,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-29 00:00:00+00:00,85.0,3.118249999999999,,33.72702916666666,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-09-30 00:00:00+00:00,85.0,3.171937499999999,,33.71886041666666,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-01 00:00:00+00:00,85.0,3.190666666666667,,33.69738125000001,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-02 00:00:00+00:00,85.0,3.344583333333333,,33.69183958333335,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-03 00:00:00+00:00,85.0,3.4682916666666666,,33.636739583333345,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-04 00:00:00+00:00,85.0,3.4150208333333336,,33.66841875000001,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-05 00:00:00+00:00,85.0,3.365833333333332,,33.67599375,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-06 00:00:00+00:00,85.0,3.3485416666666667,,33.69899375000001,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-07 00:00:00+00:00,85.0,3.355666666666667,,33.703624999999995,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-08 00:00:00+00:00,85.0,3.263541666666667,,33.73435624999998,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-09 00:00:00+00:00,85.0,3.2363125,,33.71761874999999,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-10 00:00:00+00:00,85.0,3.1535,,33.75635,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-11 00:00:00+00:00,85.0,3.143833333333333,,33.74228333333334,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-12 00:00:00+00:00,85.0,2.9603125,,33.767062499999994,48.53,-126.2,False,DFO_IOS_MOORING
DFOM_48.55_126.20W,2016-10-13 00:00:00+00:00,85.0,3.078333333333333,,33.751820833333326,48.53,-126.2,False,DFO_IOS_MOORING
