site_code,source,data_kind,lat,lon,date,depth,o2,region,tau_along_3d,tau_along_7d,tau_along_14d,tau_along_30d,wind3_7d,wind3_30d,sstC_7d,sstC_30d,dT_14d,heat_14d,heat_30d,tp_mm_7d,tp_mm_30d,fraser_log_7d,fraser_log_30d,doy_sin,doy_cos,depth_log,is_cast,is_omz_ref
SEVIP,ONC,continuous,49.042926,-123.31671,2024-02-29 00:00:00+00:00,165.0,3.635830847875528,sog_central,-0.018752592810284407,-0.005363661974285333,-0.0029212051739899306,-0.0015946964609713334,56.499043915576124,24.73323378442088,7.7403966666666895,7.6284815277778,-1.0593998809523717,366.16350070271164,359.89324970679013,7.380553646991426,5.212322870552667,2.969796840669542,3.0677567100393515,0.8584015232918917,0.512978386299228,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-03-07 00:00:00+00:00,165.0,4.044200522500043,sog_central,0.0011858026280682776,-0.013010663086884434,-0.009187162530584884,-0.0042858044366611584,49.68011627307332,31.490113193541777,7.54400833333336,7.60618988888891,-2.6936359523809545,372.893198900463,365.54498508101847,3.436224808574283,4.112752279175333,2.9131074309452525,3.003751743407976,0.9138076496466615,0.40614723863057883,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-03-14 00:00:00+00:00,165.0,4.32297264687194,sog_central,-0.009203695410409019,-0.02285113558144136,-0.017930899334162895,-0.009778891287710981,86.9922507807547,50.55973213143996,7.788031428571442,7.637715277777797,-2.3175058333333345,387.36319594907405,373.8961756635802,4.911763343979997,4.456043245931999,2.9287705883608433,2.957044537243399,0.9559793438440766,0.2934339689665273,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-03-21 00:00:00+00:00,165.0,4.4735673203910205,sog_central,-0.0012674808782115901,0.0010668606577958959,-0.010892137461822729,-0.009390487063337716,2.701242610829224,46.127557311826955,8.917658690476214,7.968529805555577,0.27490160714285544,425.95660002480156,397.9585097145062,0.10892323053713981,4.327042900685999,2.988215043420431,2.9515622956703167,0.984305844499033,0.17647097349152166,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-03-28 00:00:00+00:00,165.0,3.314689201234675,sog_central,-0.021204260855886222,-0.007995931612450016,-0.0034645354773270576,-0.012007704499299188,36.07453424535844,48.863820534182075,9.487364166666696,8.396490916666691,0.3958843750000004,438.44452633928574,409.920374837963,4.431315833645711,4.537375772148667,3.0696647620624526,2.973762616857106,0.998376906467142,0.056952196034039754,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-04-04 00:00:00+00:00,165.0,4.435364757381806,sog_central,0.006660882377243527,0.002604984744338976,-0.002695473434055517,-0.0063760048356826865,27.615004492008293,35.83167293992225,9.528328571428599,8.796473138888912,-0.4795147619047587,441.8258840691137,430.5157377932099,1.040731158619997,2.4551709540213333,3.058904421028615,3.0025689547418986,0.9979887423155984,-0.06339140486951038,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-04-11 00:00:00+00:00,165.0,4.10810792693075,sog_central,-0.0020201930889428323,-0.006059445367131708,-0.001727230311396364,-0.0023944049247329245,20.170538810358273,20.265071785410164,9.681564166666687,9.326713750000026,-0.5217940773809541,451.83961564980154,444.0805566975308,3.665038526745711,2.1730105113246667,3.123543544463899,3.051859413507017,0.9831469737221499,-0.1828169249850199,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-04-18 00:00:00+00:00,165.0,4.643850955353844,sog_central,0.008225947873118153,0.00690883825853252,0.0004246964457004073,-0.0012127561421413518,14.832306522252585,23.181736134223065,9.945905000000023,9.63928644444447,-0.535595357142857,477.17857958002645,457.4563219020062,0.8365767354285685,2.352603279828,3.1477967450690905,3.0949941134384704,0.9540665500578387,-0.2995947563972602,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-04-25 00:00:00+00:00,165.0,4.854939942327407,sog_central,-0.0029376482221288663,0.00048023050910334396,0.003694534383817934,-0.001182423300152164,8.659252492746118,24.26743824473781,10.829349404761924,9.975312000000022,-0.1923758928571309,504.8181707423942,473.72568385802464,2.547400336651425,2.3974736569473336,3.137092425360272,3.1135899982662063,0.9111686353326631,-0.41203363695942635,2.2174839442139063,0,0
SEVIP,ONC,continuous,49.042926,-123.31671,2024-05-02 00:00:00+00:00,165.0,4.851306409030899,sog_central,0.0020269910011450278,-0.0022904695497063432,-0.0009051195203014973,0.0008098361544111594,12.60603359397943,16.72971088734236,11.205037023809536,10.36461497222224,-0.5889380357142622,500.140567270172,486.63916737268516,3.8354737376028543,2.621984483784,3.2007410340047504,3.147298148324208,0.8550745085896932,-0.518505144391157,2.2174839442139063,0,0
